,sample 2,fixed diffs,sample 1
41,B9-e003Coalescence-mGAM-p5,2191,C2-e003Coalescence-mBHI-inoculumn-redo
42,C2-e003Coalescence-Inoculumn-mGAM,1763,C2-e003Coalescence-mBHI-inoculumn-redo
43,C2-e003Coalescence-mBHI-inoculumn-redo,0,C2-e003Coalescence-mBHI-inoculumn-redo
44,C2-e003Coalescence-mBHI-p7,107,C2-e003Coalescence-mBHI-inoculumn-redo
45,C2-e003Coalescence-mGAM-p5,52,C2-e003Coalescence-mBHI-inoculumn-redo
46,C2-e003Coalescence-mGAM-p7,103,C2-e003Coalescence-mBHI-inoculumn-redo
47,C3-e003Coalescence-Inoculumn-mGAM,2212,C2-e003Coalescence-mBHI-inoculumn-redo
48,C3-e003Coalescence-mBHI-inoculumn-redo,2619,C2-e003Coalescence-mBHI-inoculumn-redo
49,C3-e003Coalescence-mBHI-p7,14236,C2-e003Coalescence-mBHI-inoculumn-redo
50,C3-e003Coalescence-mGAM-p5,1636,C2-e003Coalescence-mBHI-inoculumn-redo
51,C4-e003Coalescence-mGAM-p7,1438,C2-e003Coalescence-mBHI-inoculumn-redo
52,C5-e003Coalescence-Inoculumn-mGAM,14488,C2-e003Coalescence-mBHI-inoculumn-redo
53,C5-e003Coalescence-mBHI-inoculumn-redo,4849,C2-e003Coalescence-mBHI-inoculumn-redo
54,C5-e003Coalescence-mGAM-p7,1408,C2-e003Coalescence-mBHI-inoculumn-redo
55,C8-e003Coalescence-mBHI-p5,83,C2-e003Coalescence-mBHI-inoculumn-redo
56,C8-e003Coalescence-mBHI-p7,86,C2-e003Coalescence-mBHI-inoculumn-redo
57,C8-e003Coalescence-mGAM-p7,110,C2-e003Coalescence-mBHI-inoculumn-redo
58,C9-e003Coalescence-mGAM-p5,2456,C2-e003Coalescence-mBHI-inoculumn-redo
59,D10-e003Coalescence-mBHI-p7,2500,C2-e003Coalescence-mBHI-inoculumn-redo
60,D11-e003Coalescence-mBHI-p5,10935,C2-e003Coalescence-mBHI-inoculumn-redo
61,D11-e003Coalescence-mGAM-p5,9086,C2-e003Coalescence-mBHI-inoculumn-redo
62,D11-e003Coalescence-mGAM-p7,8714,C2-e003Coalescence-mBHI-inoculumn-redo
63,D2-e003Coalescence-Inoculumn-mBHI,227,C2-e003Coalescence-mBHI-inoculumn-redo
64,D2-e003Coalescence-Inoculumn-mGAM,2318,C2-e003Coalescence-mBHI-inoculumn-redo
65,D2-e003Coalescence-mGAM-p5,54,C2-e003Coalescence-mBHI-inoculumn-redo
66,D3-e003Coalescence-Inoculumn-mBHI,1915,C2-e003Coalescence-mBHI-inoculumn-redo
67,D3-e003Coalescence-Inoculumn-mGAM,16836,C2-e003Coalescence-mBHI-inoculumn-redo
68,D3-e003Coalescence-mGAM-p5,1225,C2-e003Coalescence-mBHI-inoculumn-redo
69,D4-e003Coalescence-Inoculumn-mBHI,6646,C2-e003Coalescence-mBHI-inoculumn-redo
70,D4-e003Coalescence-Inoculumn-mGAM,1412,C2-e003Coalescence-mBHI-inoculumn-redo
71,D4-e003Coalescence-mGAM-p5,777,C2-e003Coalescence-mBHI-inoculumn-redo
72,D4-e003Coalescence-mGAM-p7,1413,C2-e003Coalescence-mBHI-inoculumn-redo
73,D5-e003Coalescence-Inoculumn-mBHI,3596,C2-e003Coalescence-mBHI-inoculumn-redo
74,D5-e003Coalescence-Inoculumn-mGAM,17547,C2-e003Coalescence-mBHI-inoculumn-redo
75,D5-e003Coalescence-mBHI-p5,28,C2-e003Coalescence-mBHI-inoculumn-redo
76,D5-e003Coalescence-mGAM-p5,744,C2-e003Coalescence-mBHI-inoculumn-redo
77,D8-e003Coalescence-mBHI-p5,923,C2-e003Coalescence-mBHI-inoculumn-redo
78,D8-e003Coalescence-mGAM-p5,142,C2-e003Coalescence-mBHI-inoculumn-redo
79,D9-e003Coalescence-mGAM-p5,2707,C2-e003Coalescence-mBHI-inoculumn-redo
80,D9-e003Coalescence-mGAM-p7,1984,C2-e003Coalescence-mBHI-inoculumn-redo
0,A10-e003Coalescence-mBHI-p7,1524,C3-e003Coalescence-Inoculumn-mGAM
1,A11-e003Coalescence-mBHI-p5,2024,C3-e003Coalescence-Inoculumn-mGAM
2,A11-e003Coalescence-mBHI-p7,620,C3-e003Coalescence-Inoculumn-mGAM
3,A11-e003Coalescence-mGAM-p7,6128,C3-e003Coalescence-Inoculumn-mGAM
4,A2-e003Coalescence-Inoculumn-mBHI,5072,C3-e003Coalescence-Inoculumn-mGAM
5,A2-e003Coalescence-Inoculumn-mGAM,8252,C3-e003Coalescence-Inoculumn-mGAM
6,A2-e003Coalescence-mBHI-inoculumn-redo,7057,C3-e003Coalescence-Inoculumn-mGAM
7,A2-e003Coalescence-mBHI-p5,4675,C3-e003Coalescence-Inoculumn-mGAM
8,A2-e003Coalescence-mGAM-p5,2831,C3-e003Coalescence-Inoculumn-mGAM
9,A2-e003Coalescence-mGAM-p7,7703,C3-e003Coalescence-Inoculumn-mGAM
10,A3-e003Coalescence-Inoculumn-mGAM,3525,C3-e003Coalescence-Inoculumn-mGAM
11,A3-e003Coalescence-mBHI-inoculumn-redo,758,C3-e003Coalescence-Inoculumn-mGAM
12,A4-e003Coalescence-Inoculumn-mGAM,8191,C3-e003Coalescence-Inoculumn-mGAM
13,A4-e003Coalescence-mBHI-inoculumn-redo,2921,C3-e003Coalescence-Inoculumn-mGAM
14,A4-e003Coalescence-mBHI-p7,2222,C3-e003Coalescence-Inoculumn-mGAM
15,A5-e003Coalescence-Inoculumn-mBHI,662,C3-e003Coalescence-Inoculumn-mGAM
16,A5-e003Coalescence-Inoculumn-mGAM,1945,C3-e003Coalescence-Inoculumn-mGAM
17,A5-e003Coalescence-mBHI-inoculumn-redo,2597,C3-e003Coalescence-Inoculumn-mGAM
18,A5-e003Coalescence-mBHI-p7,4071,C3-e003Coalescence-Inoculumn-mGAM
19,A8-e003Coalescence-mBHI-p7,5340,C3-e003Coalescence-Inoculumn-mGAM
20,A9-e003Coalescence-mBHI-p7,287,C3-e003Coalescence-Inoculumn-mGAM
21,A9-e003Coalescence-mGAM-p5,35,C3-e003Coalescence-Inoculumn-mGAM
22,A9-e003Coalescence-mGAM-p7,49,C3-e003Coalescence-Inoculumn-mGAM
23,B10-e003Coalescence-mGAM-p7,23,C3-e003Coalescence-Inoculumn-mGAM
24,B11-e003Coalescence-mGAM-p7,61,C3-e003Coalescence-Inoculumn-mGAM
25,B2-e003Coalescence-Inoculumn-mBHI,2875,C3-e003Coalescence-Inoculumn-mGAM
26,B2-e003Coalescence-Inoculumn-mGAM,5537,C3-e003Coalescence-Inoculumn-mGAM
27,B2-e003Coalescence-mBHI-p5,127,C3-e003Coalescence-Inoculumn-mGAM
28,B2-e003Coalescence-mGAM-p7,5068,C3-e003Coalescence-Inoculumn-mGAM
29,B3-e003Coalescence-Inoculumn-mBHI,4476,C3-e003Coalescence-Inoculumn-mGAM
30,B3-e003Coalescence-Inoculumn-mGAM,155,C3-e003Coalescence-Inoculumn-mGAM
31,B3-e003Coalescence-mBHI-p7,62,C3-e003Coalescence-Inoculumn-mGAM
32,B3-e003Coalescence-mGAM-p5,3937,C3-e003Coalescence-Inoculumn-mGAM
33,B4-e003Coalescence-Inoculumn-mBHI,3874,C3-e003Coalescence-Inoculumn-mGAM
34,B4-e003Coalescence-Inoculumn-mGAM,138,C3-e003Coalescence-Inoculumn-mGAM
35,B4-e003Coalescence-mGAM-p5,72,C3-e003Coalescence-Inoculumn-mGAM
36,B5-e003Coalescence-Inoculumn-mBHI,1922,C3-e003Coalescence-Inoculumn-mGAM
37,B5-e003Coalescence-Inoculumn-mGAM,1169,C3-e003Coalescence-Inoculumn-mGAM
38,B5-e003Coalescence-mGAM-p5,505,C3-e003Coalescence-Inoculumn-mGAM
39,B5-e003Coalescence-mGAM-p7,1404,C3-e003Coalescence-Inoculumn-mGAM
40,B8-e003Coalescence-mGAM-p5,257,C3-e003Coalescence-Inoculumn-mGAM
41,B9-e003Coalescence-mGAM-p5,45,C3-e003Coalescence-Inoculumn-mGAM
42,C2-e003Coalescence-Inoculumn-mGAM,6920,C3-e003Coalescence-Inoculumn-mGAM
43,C2-e003Coalescence-mBHI-inoculumn-redo,2212,C3-e003Coalescence-Inoculumn-mGAM
44,C2-e003Coalescence-mBHI-p7,8215,C3-e003Coalescence-Inoculumn-mGAM
45,C2-e003Coalescence-mGAM-p5,4285,C3-e003Coalescence-Inoculumn-mGAM
46,C2-e003Coalescence-mGAM-p7,8126,C3-e003Coalescence-Inoculumn-mGAM
47,C3-e003Coalescence-Inoculumn-mGAM,0,C3-e003Coalescence-Inoculumn-mGAM
48,C3-e003Coalescence-mBHI-inoculumn-redo,3861,C3-e003Coalescence-Inoculumn-mGAM
49,C3-e003Coalescence-mBHI-p7,348,C3-e003Coalescence-Inoculumn-mGAM
50,C3-e003Coalescence-mGAM-p5,45,C3-e003Coalescence-Inoculumn-mGAM
51,C4-e003Coalescence-mGAM-p7,172,C3-e003Coalescence-Inoculumn-mGAM
52,C5-e003Coalescence-Inoculumn-mGAM,1685,C3-e003Coalescence-Inoculumn-mGAM
53,C5-e003Coalescence-mBHI-inoculumn-redo,913,C3-e003Coalescence-Inoculumn-mGAM
54,C5-e003Coalescence-mGAM-p7,5975,C3-e003Coalescence-Inoculumn-mGAM
55,C8-e003Coalescence-mBHI-p5,2603,C3-e003Coalescence-Inoculumn-mGAM
56,C8-e003Coalescence-mBHI-p7,2504,C3-e003Coalescence-Inoculumn-mGAM
57,C8-e003Coalescence-mGAM-p7,2276,C3-e003Coalescence-Inoculumn-mGAM
58,C9-e003Coalescence-mGAM-p5,43,C3-e003Coalescence-Inoculumn-mGAM
59,D10-e003Coalescence-mBHI-p7,244,C3-e003Coalescence-Inoculumn-mGAM
60,D11-e003Coalescence-mBHI-p5,1448,C3-e003Coalescence-Inoculumn-mGAM
61,D11-e003Coalescence-mGAM-p5,1239,C3-e003Coalescence-Inoculumn-mGAM
62,D11-e003Coalescence-mGAM-p7,1134,C3-e003Coalescence-Inoculumn-mGAM
63,D2-e003Coalescence-Inoculumn-mBHI,1046,C3-e003Coalescence-Inoculumn-mGAM
64,D2-e003Coalescence-Inoculumn-mGAM,2093,C3-e003Coalescence-Inoculumn-mGAM
65,D2-e003Coalescence-mGAM-p5,3692,C3-e003Coalescence-Inoculumn-mGAM
66,D3-e003Coalescence-Inoculumn-mBHI,1847,C3-e003Coalescence-Inoculumn-mGAM
67,D3-e003Coalescence-Inoculumn-mGAM,1581,C3-e003Coalescence-Inoculumn-mGAM
68,D3-e003Coalescence-mGAM-p5,922,C3-e003Coalescence-Inoculumn-mGAM
69,D4-e003Coalescence-Inoculumn-mBHI,1182,C3-e003Coalescence-Inoculumn-mGAM
70,D4-e003Coalescence-Inoculumn-mGAM,214,C3-e003Coalescence-Inoculumn-mGAM
71,D4-e003Coalescence-mGAM-p5,2907,C3-e003Coalescence-Inoculumn-mGAM
72,D4-e003Coalescence-mGAM-p7,6407,C3-e003Coalescence-Inoculumn-mGAM
73,D5-e003Coalescence-Inoculumn-mBHI,1769,C3-e003Coalescence-Inoculumn-mGAM
74,D5-e003Coalescence-Inoculumn-mGAM,2440,C3-e003Coalescence-Inoculumn-mGAM
75,D5-e003Coalescence-mBHI-p5,2234,C3-e003Coalescence-Inoculumn-mGAM
76,D5-e003Coalescence-mGAM-p5,611,C3-e003Coalescence-Inoculumn-mGAM
77,D8-e003Coalescence-mBHI-p5,424,C3-e003Coalescence-Inoculumn-mGAM
78,D8-e003Coalescence-mGAM-p5,7928,C3-e003Coalescence-Inoculumn-mGAM
79,D9-e003Coalescence-mGAM-p5,72,C3-e003Coalescence-Inoculumn-mGAM
80,D9-e003Coalescence-mGAM-p7,40,C3-e003Coalescence-Inoculumn-mGAM
0,A10-e003Coalescence-mBHI-p7,1646,C3-e003Coalescence-mBHI-inoculumn-redo
1,A11-e003Coalescence-mBHI-p5,4468,C3-e003Coalescence-mBHI-inoculumn-redo
2,A11-e003Coalescence-mBHI-p7,991,C3-e003Coalescence-mBHI-inoculumn-redo
3,A11-e003Coalescence-mGAM-p7,6246,C3-e003Coalescence-mBHI-inoculumn-redo
4,A2-e003Coalescence-Inoculumn-mBHI,5460,C3-e003Coalescence-mBHI-inoculumn-redo
5,A2-e003Coalescence-Inoculumn-mGAM,8499,C3-e003Coalescence-mBHI-inoculumn-redo
6,A2-e003Coalescence-mBHI-inoculumn-redo,7693,C3-e003Coalescence-mBHI-inoculumn-redo
7,A2-e003Coalescence-mBHI-p5,5154,C3-e003Coalescence-mBHI-inoculumn-redo
8,A2-e003Coalescence-mGAM-p5,3283,C3-e003Coalescence-mBHI-inoculumn-redo
9,A2-e003Coalescence-mGAM-p7,8479,C3-e003Coalescence-mBHI-inoculumn-redo
10,A3-e003Coalescence-Inoculumn-mGAM,3965,C3-e003Coalescence-mBHI-inoculumn-redo
11,A3-e003Coalescence-mBHI-inoculumn-redo,213,C3-e003Coalescence-mBHI-inoculumn-redo
12,A4-e003Coalescence-Inoculumn-mGAM,8221,C3-e003Coalescence-mBHI-inoculumn-redo
13,A4-e003Coalescence-mBHI-inoculumn-redo,3470,C3-e003Coalescence-mBHI-inoculumn-redo
14,A4-e003Coalescence-mBHI-p7,2460,C3-e003Coalescence-mBHI-inoculumn-redo
15,A5-e003Coalescence-Inoculumn-mBHI,977,C3-e003Coalescence-mBHI-inoculumn-redo
16,A5-e003Coalescence-Inoculumn-mGAM,6217,C3-e003Coalescence-mBHI-inoculumn-redo
17,A5-e003Coalescence-mBHI-inoculumn-redo,3487,C3-e003Coalescence-mBHI-inoculumn-redo
18,A5-e003Coalescence-mBHI-p7,4294,C3-e003Coalescence-mBHI-inoculumn-redo
19,A8-e003Coalescence-mBHI-p7,5432,C3-e003Coalescence-mBHI-inoculumn-redo
20,A9-e003Coalescence-mBHI-p7,2093,C3-e003Coalescence-mBHI-inoculumn-redo
21,A9-e003Coalescence-mGAM-p5,1740,C3-e003Coalescence-mBHI-inoculumn-redo
22,A9-e003Coalescence-mGAM-p7,1912,C3-e003Coalescence-mBHI-inoculumn-redo
23,B10-e003Coalescence-mGAM-p7,2081,C3-e003Coalescence-mBHI-inoculumn-redo
24,B11-e003Coalescence-mGAM-p7,4339,C3-e003Coalescence-mBHI-inoculumn-redo
25,B2-e003Coalescence-Inoculumn-mBHI,612,C3-e003Coalescence-mBHI-inoculumn-redo
26,B2-e003Coalescence-Inoculumn-mGAM,6591,C3-e003Coalescence-mBHI-inoculumn-redo
27,B2-e003Coalescence-mBHI-p5,1143,C3-e003Coalescence-mBHI-inoculumn-redo
28,B2-e003Coalescence-mGAM-p7,545,C3-e003Coalescence-mBHI-inoculumn-redo
29,B3-e003Coalescence-Inoculumn-mBHI,563,C3-e003Coalescence-mBHI-inoculumn-redo
30,B3-e003Coalescence-Inoculumn-mGAM,11165,C3-e003Coalescence-mBHI-inoculumn-redo
31,B3-e003Coalescence-mBHI-p7,2615,C3-e003Coalescence-mBHI-inoculumn-redo
32,B3-e003Coalescence-mGAM-p5,622,C3-e003Coalescence-mBHI-inoculumn-redo
33,B4-e003Coalescence-Inoculumn-mBHI,706,C3-e003Coalescence-mBHI-inoculumn-redo
34,B4-e003Coalescence-Inoculumn-mGAM,8197,C3-e003Coalescence-mBHI-inoculumn-redo
35,B4-e003Coalescence-mGAM-p5,5548,C3-e003Coalescence-mBHI-inoculumn-redo
36,B5-e003Coalescence-Inoculumn-mBHI,1713,C3-e003Coalescence-mBHI-inoculumn-redo
37,B5-e003Coalescence-Inoculumn-mGAM,22381,C3-e003Coalescence-mBHI-inoculumn-redo
38,B5-e003Coalescence-mGAM-p5,365,C3-e003Coalescence-mBHI-inoculumn-redo
39,B5-e003Coalescence-mGAM-p7,392,C3-e003Coalescence-mBHI-inoculumn-redo
40,B8-e003Coalescence-mGAM-p5,17783,C3-e003Coalescence-mBHI-inoculumn-redo
41,B9-e003Coalescence-mGAM-p5,3697,C3-e003Coalescence-mBHI-inoculumn-redo
42,C2-e003Coalescence-Inoculumn-mGAM,6938,C3-e003Coalescence-mBHI-inoculumn-redo
43,C2-e003Coalescence-mBHI-inoculumn-redo,2616,C3-e003Coalescence-mBHI-inoculumn-redo
44,C2-e003Coalescence-mBHI-p7,8875,C3-e003Coalescence-mBHI-inoculumn-redo
45,C2-e003Coalescence-mGAM-p5,4644,C3-e003Coalescence-mBHI-inoculumn-redo
46,C2-e003Coalescence-mGAM-p7,8783,C3-e003Coalescence-mBHI-inoculumn-redo
47,C3-e003Coalescence-Inoculumn-mGAM,3772,C3-e003Coalescence-mBHI-inoculumn-redo
48,C3-e003Coalescence-mBHI-inoculumn-redo,0,C3-e003Coalescence-mBHI-inoculumn-redo
49,C3-e003Coalescence-mBHI-p7,24508,C3-e003Coalescence-mBHI-inoculumn-redo
50,C3-e003Coalescence-mGAM-p5,2683,C3-e003Coalescence-mBHI-inoculumn-redo
51,C4-e003Coalescence-mGAM-p7,2525,C3-e003Coalescence-mBHI-inoculumn-redo
52,C5-e003Coalescence-Inoculumn-mGAM,26419,C3-e003Coalescence-mBHI-inoculumn-redo
53,C5-e003Coalescence-mBHI-inoculumn-redo,9350,C3-e003Coalescence-mBHI-inoculumn-redo
54,C5-e003Coalescence-mGAM-p7,4762,C3-e003Coalescence-mBHI-inoculumn-redo
55,C8-e003Coalescence-mBHI-p5,2817,C3-e003Coalescence-mBHI-inoculumn-redo
56,C8-e003Coalescence-mBHI-p7,2594,C3-e003Coalescence-mBHI-inoculumn-redo
57,C8-e003Coalescence-mGAM-p7,1951,C3-e003Coalescence-mBHI-inoculumn-redo
58,C9-e003Coalescence-mGAM-p5,4167,C3-e003Coalescence-mBHI-inoculumn-redo
59,D10-e003Coalescence-mBHI-p7,4321,C3-e003Coalescence-mBHI-inoculumn-redo
60,D11-e003Coalescence-mBHI-p5,19634,C3-e003Coalescence-mBHI-inoculumn-redo
61,D11-e003Coalescence-mGAM-p5,16114,C3-e003Coalescence-mBHI-inoculumn-redo
62,D11-e003Coalescence-mGAM-p7,15227,C3-e003Coalescence-mBHI-inoculumn-redo
63,D2-e003Coalescence-Inoculumn-mBHI,1541,C3-e003Coalescence-mBHI-inoculumn-redo
64,D2-e003Coalescence-Inoculumn-mGAM,6360,C3-e003Coalescence-mBHI-inoculumn-redo
65,D2-e003Coalescence-mGAM-p5,3327,C3-e003Coalescence-mBHI-inoculumn-redo
66,D3-e003Coalescence-Inoculumn-mBHI,1327,C3-e003Coalescence-mBHI-inoculumn-redo
67,D3-e003Coalescence-Inoculumn-mGAM,30004,C3-e003Coalescence-mBHI-inoculumn-redo
68,D3-e003Coalescence-mGAM-p5,1918,C3-e003Coalescence-mBHI-inoculumn-redo
69,D4-e003Coalescence-Inoculumn-mBHI,12685,C3-e003Coalescence-mBHI-inoculumn-redo
70,D4-e003Coalescence-Inoculumn-mGAM,2248,C3-e003Coalescence-mBHI-inoculumn-redo
71,D4-e003Coalescence-mGAM-p5,2321,C3-e003Coalescence-mBHI-inoculumn-redo
72,D4-e003Coalescence-mGAM-p7,5103,C3-e003Coalescence-mBHI-inoculumn-redo
73,D5-e003Coalescence-Inoculumn-mBHI,7878,C3-e003Coalescence-mBHI-inoculumn-redo
74,D5-e003Coalescence-Inoculumn-mGAM,32103,C3-e003Coalescence-mBHI-inoculumn-redo
75,D5-e003Coalescence-mBHI-p5,2426,C3-e003Coalescence-mBHI-inoculumn-redo
76,D5-e003Coalescence-mGAM-p5,1522,C3-e003Coalescence-mBHI-inoculumn-redo
77,D8-e003Coalescence-mBHI-p5,1874,C3-e003Coalescence-mBHI-inoculumn-redo
78,D8-e003Coalescence-mGAM-p5,6523,C3-e003Coalescence-mBHI-inoculumn-redo
79,D9-e003Coalescence-mGAM-p5,4685,C3-e003Coalescence-mBHI-inoculumn-redo
80,D9-e003Coalescence-mGAM-p7,3256,C3-e003Coalescence-mBHI-inoculumn-redo
0,A10-e003Coalescence-mBHI-p7,9387,C5-e003Coalescence-Inoculumn-mGAM
1,A11-e003Coalescence-mBHI-p5,11432,C5-e003Coalescence-Inoculumn-mGAM
2,A11-e003Coalescence-mBHI-p7,3580,C5-e003Coalescence-Inoculumn-mGAM
3,A11-e003Coalescence-mGAM-p7,40381,C5-e003Coalescence-Inoculumn-mGAM
4,A2-e003Coalescence-Inoculumn-mBHI,34025,C5-e003Coalescence-Inoculumn-mGAM
5,A2-e003Coalescence-Inoculumn-mGAM,54338,C5-e003Coalescence-Inoculumn-mGAM
6,A2-e003Coalescence-mBHI-inoculumn-redo,47819,C5-e003Coalescence-Inoculumn-mGAM
7,A2-e003Coalescence-mBHI-p5,30774,C5-e003Coalescence-Inoculumn-mGAM
8,A2-e003Coalescence-mGAM-p5,18932,C5-e003Coalescence-Inoculumn-mGAM
9,A2-e003Coalescence-mGAM-p7,51797,C5-e003Coalescence-Inoculumn-mGAM
10,A3-e003Coalescence-Inoculumn-mGAM,22372,C5-e003Coalescence-Inoculumn-mGAM
11,A3-e003Coalescence-mBHI-inoculumn-redo,5189,C5-e003Coalescence-Inoculumn-mGAM
12,A4-e003Coalescence-Inoculumn-mGAM,54479,C5-e003Coalescence-Inoculumn-mGAM
13,A4-e003Coalescence-mBHI-inoculumn-redo,19313,C5-e003Coalescence-Inoculumn-mGAM
14,A4-e003Coalescence-mBHI-p7,14930,C5-e003Coalescence-Inoculumn-mGAM
15,A5-e003Coalescence-Inoculumn-mBHI,3533,C5-e003Coalescence-Inoculumn-mGAM
16,A5-e003Coalescence-Inoculumn-mGAM,6463,C5-e003Coalescence-Inoculumn-mGAM
17,A5-e003Coalescence-mBHI-inoculumn-redo,16013,C5-e003Coalescence-Inoculumn-mGAM
18,A5-e003Coalescence-mBHI-p7,25543,C5-e003Coalescence-Inoculumn-mGAM
19,A8-e003Coalescence-mBHI-p7,35750,C5-e003Coalescence-Inoculumn-mGAM
20,A9-e003Coalescence-mBHI-p7,2578,C5-e003Coalescence-Inoculumn-mGAM
21,A9-e003Coalescence-mGAM-p5,650,C5-e003Coalescence-Inoculumn-mGAM
22,A9-e003Coalescence-mGAM-p7,682,C5-e003Coalescence-Inoculumn-mGAM
23,B10-e003Coalescence-mGAM-p7,812,C5-e003Coalescence-Inoculumn-mGAM
24,B11-e003Coalescence-mGAM-p7,1441,C5-e003Coalescence-Inoculumn-mGAM
25,B2-e003Coalescence-Inoculumn-mBHI,19653,C5-e003Coalescence-Inoculumn-mGAM
26,B2-e003Coalescence-Inoculumn-mGAM,38063,C5-e003Coalescence-Inoculumn-mGAM
27,B2-e003Coalescence-mBHI-p5,1084,C5-e003Coalescence-Inoculumn-mGAM
28,B2-e003Coalescence-mGAM-p7,34086,C5-e003Coalescence-Inoculumn-mGAM
29,B3-e003Coalescence-Inoculumn-mBHI,30036,C5-e003Coalescence-Inoculumn-mGAM
30,B3-e003Coalescence-Inoculumn-mGAM,4054,C5-e003Coalescence-Inoculumn-mGAM
31,B3-e003Coalescence-mBHI-p7,1184,C5-e003Coalescence-Inoculumn-mGAM
32,B3-e003Coalescence-mGAM-p5,28673,C5-e003Coalescence-Inoculumn-mGAM
33,B4-e003Coalescence-Inoculumn-mBHI,27213,C5-e003Coalescence-Inoculumn-mGAM
34,B4-e003Coalescence-Inoculumn-mGAM,3450,C5-e003Coalescence-Inoculumn-mGAM
35,B4-e003Coalescence-mGAM-p5,2028,C5-e003Coalescence-Inoculumn-mGAM
36,B5-e003Coalescence-Inoculumn-mBHI,11591,C5-e003Coalescence-Inoculumn-mGAM
37,B5-e003Coalescence-Inoculumn-mGAM,186,C5-e003Coalescence-Inoculumn-mGAM
38,B5-e003Coalescence-mGAM-p5,3447,C5-e003Coalescence-Inoculumn-mGAM
39,B5-e003Coalescence-mGAM-p7,10347,C5-e003Coalescence-Inoculumn-mGAM
40,B8-e003Coalescence-mGAM-p5,6385,C5-e003Coalescence-Inoculumn-mGAM
41,B9-e003Coalescence-mGAM-p5,1319,C5-e003Coalescence-Inoculumn-mGAM
42,C2-e003Coalescence-Inoculumn-mGAM,46265,C5-e003Coalescence-Inoculumn-mGAM
43,C2-e003Coalescence-mBHI-inoculumn-redo,14480,C5-e003Coalescence-Inoculumn-mGAM
44,C2-e003Coalescence-mBHI-p7,55184,C5-e003Coalescence-Inoculumn-mGAM
45,C2-e003Coalescence-mGAM-p5,28221,C5-e003Coalescence-Inoculumn-mGAM
46,C2-e003Coalescence-mGAM-p7,54832,C5-e003Coalescence-Inoculumn-mGAM
47,C3-e003Coalescence-Inoculumn-mGAM,1681,C5-e003Coalescence-Inoculumn-mGAM
48,C3-e003Coalescence-mBHI-inoculumn-redo,26909,C5-e003Coalescence-Inoculumn-mGAM
49,C3-e003Coalescence-mBHI-p7,8212,C5-e003Coalescence-Inoculumn-mGAM
50,C3-e003Coalescence-mGAM-p5,1070,C5-e003Coalescence-Inoculumn-mGAM
51,C4-e003Coalescence-mGAM-p7,862,C5-e003Coalescence-Inoculumn-mGAM
52,C5-e003Coalescence-Inoculumn-mGAM,0,C5-e003Coalescence-Inoculumn-mGAM
53,C5-e003Coalescence-mBHI-inoculumn-redo,1781,C5-e003Coalescence-Inoculumn-mGAM
54,C5-e003Coalescence-mGAM-p7,39709,C5-e003Coalescence-Inoculumn-mGAM
55,C8-e003Coalescence-mBHI-p5,16968,C5-e003Coalescence-Inoculumn-mGAM
56,C8-e003Coalescence-mBHI-p7,15981,C5-e003Coalescence-Inoculumn-mGAM
57,C8-e003Coalescence-mGAM-p7,14393,C5-e003Coalescence-Inoculumn-mGAM
58,C9-e003Coalescence-mGAM-p5,1499,C5-e003Coalescence-Inoculumn-mGAM
59,D10-e003Coalescence-mBHI-p7,60,C5-e003Coalescence-Inoculumn-mGAM
60,D11-e003Coalescence-mBHI-p5,76,C5-e003Coalescence-Inoculumn-mGAM
61,D11-e003Coalescence-mGAM-p5,44,C5-e003Coalescence-Inoculumn-mGAM
62,D11-e003Coalescence-mGAM-p7,45,C5-e003Coalescence-Inoculumn-mGAM
63,D2-e003Coalescence-Inoculumn-mBHI,6763,C5-e003Coalescence-Inoculumn-mGAM
64,D2-e003Coalescence-Inoculumn-mGAM,7578,C5-e003Coalescence-Inoculumn-mGAM
65,D2-e003Coalescence-mGAM-p5,23147,C5-e003Coalescence-Inoculumn-mGAM
66,D3-e003Coalescence-Inoculumn-mBHI,9886,C5-e003Coalescence-Inoculumn-mGAM
67,D3-e003Coalescence-Inoculumn-mGAM,167,C5-e003Coalescence-Inoculumn-mGAM
68,D3-e003Coalescence-mGAM-p5,6916,C5-e003Coalescence-Inoculumn-mGAM
69,D4-e003Coalescence-Inoculumn-mBHI,1444,C5-e003Coalescence-Inoculumn-mGAM
70,D4-e003Coalescence-Inoculumn-mGAM,66,C5-e003Coalescence-Inoculumn-mGAM
71,D4-e003Coalescence-mGAM-p5,18171,C5-e003Coalescence-Inoculumn-mGAM
72,D4-e003Coalescence-mGAM-p7,42116,C5-e003Coalescence-Inoculumn-mGAM
73,D5-e003Coalescence-Inoculumn-mBHI,5125,C5-e003Coalescence-Inoculumn-mGAM
74,D5-e003Coalescence-Inoculumn-mGAM,137,C5-e003Coalescence-Inoculumn-mGAM
75,D5-e003Coalescence-mBHI-p5,14648,C5-e003Coalescence-Inoculumn-mGAM
76,D5-e003Coalescence-mGAM-p5,3457,C5-e003Coalescence-Inoculumn-mGAM
77,D8-e003Coalescence-mBHI-p5,1615,C5-e003Coalescence-Inoculumn-mGAM
78,D8-e003Coalescence-mGAM-p5,53543,C5-e003Coalescence-Inoculumn-mGAM
79,D9-e003Coalescence-mGAM-p5,1684,C5-e003Coalescence-Inoculumn-mGAM
80,D9-e003Coalescence-mGAM-p7,1141,C5-e003Coalescence-Inoculumn-mGAM
